,event,timestamp
0,0,2019-03-23 09:43:47.380982
1,1,2019-03-23 09:43:49.876558
2,1,2019-03-23 09:43:50.354448
3,1,2019-03-23 09:43:51.360932
4,1,2019-03-23 09:43:57.047521
5,1,2019-03-23 09:43:57.348186
6,1,2019-03-23 09:43:58.158973
7,1,2019-03-23 09:43:58.760216
8,1,2019-03-23 09:43:59.215488
9,1,2019-03-23 09:43:59.678469
10,1,2019-03-23 09:44:00.333240
11,1,2019-03-23 09:44:01.172486
12,1,2019-03-23 09:44:01.788434
13,1,2019-03-23 09:44:14.190060
14,1,2019-03-23 09:44:14.490757
15,1,2019-03-23 09:44:17.562954
16,1,2019-03-23 09:44:18.972275
17,1,2019-03-23 09:44:20.467983
18,1,2019-03-23 09:44:22.422409
19,1,2019-03-23 09:44:22.992422
20,1,2019-03-23 09:44:26.053724
21,1,2019-03-23 09:44:28.396151
22,1,2019-03-23 09:44:35.513485
23,1,2019-03-23 09:44:40.535178
24,1,2019-03-23 09:44:40.845560
25,1,2019-03-23 09:44:41.599451
26,1,2019-03-23 09:44:43.639514
27,1,2019-03-23 09:44:48.312792
28,1,2019-03-23 09:44:53.855116
29,1,2019-03-23 09:44:55.077837
30,1,2019-03-23 09:44:55.881399
31,1,2019-03-23 09:44:56.522666
32,1,2019-03-23 09:45:01.278692
33,1,2019-03-23 09:45:03.377937
34,1,2019-03-23 09:45:04.559356
35,1,2019-03-23 09:45:04.860395
36,1,2019-03-23 09:45:05.198453
37,1,2019-03-23 09:45:05.680817
38,1,2019-03-23 09:45:06.197552
39,1,2019-03-23 09:45:06.516742
40,1,2019-03-23 09:45:06.854820
41,1,2019-03-23 09:45:07.587434
42,1,2019-03-23 09:45:07.888149
43,1,2019-03-23 09:45:08.188788
44,1,2019-03-23 09:45:08.489488
45,1,2019-03-23 09:45:12.751698
46,1,2019-03-23 09:45:20.586374
47,1,2019-03-23 09:45:20.887045
48,1,2019-03-23 09:45:21.691319
49,1,2019-03-23 09:45:22.241215
50,1,2019-03-23 09:45:25.268031
51,1,2019-03-23 09:45:25.666173
52,1,2019-03-23 09:45:26.688541
53,1,2019-03-23 09:45:28.052105
54,1,2019-03-23 09:45:29.971101
55,1,2019-03-23 09:45:30.312707
56,1,2019-03-23 09:45:32.448741
57,1,2019-03-23 09:45:34.235436
58,2,2019-03-23 09:45:37.212905
