,event,timestamp
0,0,2019-03-23 13:24:37.721443
1,1,2019-03-23 13:24:48.999627
2,1,2019-03-23 13:24:49.839582
3,1,2019-03-23 13:24:50.371503
4,1,2019-03-23 13:24:50.877129
5,1,2019-03-23 13:24:51.177700
6,1,2019-03-23 13:24:51.478284
7,1,2019-03-23 13:24:51.778879
8,1,2019-03-23 13:24:52.079630
9,1,2019-03-23 13:24:56.808899
10,1,2019-03-23 13:24:58.306030
11,1,2019-03-23 13:24:59.529912
12,1,2019-03-23 13:25:00.299093
13,1,2019-03-23 13:25:00.671837
14,1,2019-03-23 13:25:01.308906
15,1,2019-03-23 13:25:01.609804
16,1,2019-03-23 13:25:01.969999
17,1,2019-03-23 13:25:02.390356
18,1,2019-03-23 13:25:02.691665
19,1,2019-03-23 13:25:02.992900
20,1,2019-03-23 13:25:03.294116
21,1,2019-03-23 13:25:04.854382
22,1,2019-03-23 13:25:05.599113
23,1,2019-03-23 13:25:06.454531
24,1,2019-03-23 13:25:07.477471
25,1,2019-03-23 13:25:08.130679
26,1,2019-03-23 13:25:08.514992
27,1,2019-03-23 13:25:11.364402
28,1,2019-03-23 13:25:12.009871
29,1,2019-03-23 13:25:13.423505
30,1,2019-03-23 13:25:13.725666
31,1,2019-03-23 13:25:14.247282
32,1,2019-03-23 13:25:15.066258
33,1,2019-03-23 13:25:15.367326
34,1,2019-03-23 13:25:15.668432
35,1,2019-03-23 13:25:16.033565
36,1,2019-03-23 13:25:16.373351
37,1,2019-03-23 13:25:16.674848
38,1,2019-03-23 13:25:18.404032
39,1,2019-03-23 13:25:20.052820
40,1,2019-03-23 13:25:20.390316
41,1,2019-03-23 13:25:20.931355
42,1,2019-03-23 13:25:21.432874
43,1,2019-03-23 13:25:21.791302
44,1,2019-03-23 13:25:22.092252
45,1,2019-03-23 13:25:22.393001
46,1,2019-03-23 13:25:22.693900
47,1,2019-03-23 13:25:22.994626
48,1,2019-03-23 13:25:23.295355
49,1,2019-03-23 13:25:23.596140
50,1,2019-03-23 13:25:34.628112
51,1,2019-03-23 13:25:34.928737
52,1,2019-03-23 13:25:35.229319
53,1,2019-03-23 13:25:37.573362
54,1,2019-03-23 13:25:39.026162
55,1,2019-03-23 13:25:39.386746
56,1,2019-03-23 13:25:39.687302
57,1,2019-03-23 13:25:44.098173
58,1,2019-03-23 13:25:44.548339
59,1,2019-03-23 13:25:46.877174
60,1,2019-03-23 13:25:47.195225
61,1,2019-03-23 13:25:48.706068
62,1,2019-03-23 13:25:51.038090
63,1,2019-03-23 13:25:51.350474
64,1,2019-03-23 13:25:52.948895
65,1,2019-03-23 13:25:53.270035
66,1,2019-03-23 13:25:53.609373
67,1,2019-03-23 13:25:53.912457
68,1,2019-03-23 13:25:54.232684
69,1,2019-03-23 13:25:54.533417
70,1,2019-03-23 13:25:54.833997
71,1,2019-03-23 13:25:55.134640
72,1,2019-03-23 13:25:55.435503
73,1,2019-03-23 13:25:56.754258
74,1,2019-03-23 13:26:00.907459
75,1,2019-03-23 13:26:02.374114
76,1,2019-03-23 13:26:02.674667
77,1,2019-03-23 13:26:03.033286
78,1,2019-03-23 13:26:03.492343
79,1,2019-03-23 13:26:03.828059
80,1,2019-03-23 13:26:06.557476
81,1,2019-03-23 13:26:07.327468
82,1,2019-03-23 13:26:07.735863
83,1,2019-03-23 13:26:10.500624
84,1,2019-03-23 13:26:14.260711
85,1,2019-03-23 13:26:15.963946
86,1,2019-03-23 13:26:19.269675
87,1,2019-03-23 13:26:19.608073
88,1,2019-03-23 13:26:20.080447
89,1,2019-03-23 13:26:21.041227
90,1,2019-03-23 13:26:22.156199
91,1,2019-03-23 13:26:23.065480
92,1,2019-03-23 13:26:24.451347
93,1,2019-03-23 13:26:25.006615
94,1,2019-03-23 13:26:27.365321
95,1,2019-03-23 13:26:27.665870
96,1,2019-03-23 13:26:27.985707
97,1,2019-03-23 13:26:28.358936
98,1,2019-03-23 13:26:28.960541
99,1,2019-03-23 13:26:29.261079
100,1,2019-03-23 13:26:29.881847
101,1,2019-03-23 13:26:30.182454
102,1,2019-03-23 13:26:30.483029
103,1,2019-03-23 13:26:30.794301
104,1,2019-03-23 13:26:31.094897
105,1,2019-03-23 13:26:31.395556
106,1,2019-03-23 13:26:32.496045
107,1,2019-03-23 13:26:33.450453
108,1,2019-03-23 13:26:34.075072
109,1,2019-03-23 13:26:34.417959
110,1,2019-03-23 13:26:35.489190
111,1,2019-03-23 13:26:37.020173
112,1,2019-03-23 13:26:39.153253
113,1,2019-03-23 13:26:39.453807
114,1,2019-03-23 13:26:40.055938
115,1,2019-03-23 13:26:40.527989
116,1,2019-03-23 13:26:41.679884
117,1,2019-03-23 13:26:42.561908
118,1,2019-03-23 13:26:43.076286
119,1,2019-03-23 13:26:43.376810
120,1,2019-03-23 13:26:43.697531
121,1,2019-03-23 13:26:44.001056
122,1,2019-03-23 13:26:44.301762
123,1,2019-03-23 13:26:44.602360
124,1,2019-03-23 13:26:47.874904
125,1,2019-03-23 13:26:49.497750
126,1,2019-03-23 13:26:49.798305
127,1,2019-03-23 13:26:50.117997
128,1,2019-03-23 13:26:50.490753
129,2,2019-03-23 13:26:51.679939
