,event,timestamp
0,0,2019-03-21 14:43:23.690207
1,1,2019-03-21 14:43:30.633875
2,1,2019-03-21 14:43:33.811220
3,1,2019-03-21 14:43:34.332164
4,1,2019-03-21 14:43:54.538031
5,1,2019-03-21 14:43:55.055740
6,1,2019-03-21 14:44:00.843451
7,1,2019-03-21 14:44:01.753931
8,1,2019-03-21 14:44:02.560718
9,1,2019-03-21 14:44:03.180153
10,1,2019-03-21 14:44:03.579406
11,1,2019-03-21 14:44:06.508163
12,1,2019-03-21 14:44:08.596926
13,1,2019-03-21 14:44:09.005914
14,1,2019-03-21 14:44:09.378453
15,1,2019-03-21 14:44:09.988363
16,1,2019-03-21 14:44:17.867268
17,1,2019-03-21 14:44:20.306738
18,1,2019-03-21 14:44:21.549509
19,1,2019-03-21 14:44:23.491745
20,1,2019-03-21 14:44:25.823382
21,1,2019-03-21 14:44:39.036626
22,1,2019-03-21 14:44:59.547360
23,1,2019-03-21 14:45:03.304434
24,1,2019-03-21 14:45:03.627717
25,1,2019-03-21 14:45:09.867635
26,1,2019-03-21 14:45:15.867523
27,1,2019-03-21 14:45:19.030948
28,1,2019-03-21 14:45:24.685451
29,1,2019-03-21 14:45:25.796141
30,1,2019-03-21 14:45:26.289676
31,1,2019-03-21 14:45:26.880693
32,1,2019-03-21 14:45:27.988702
33,1,2019-03-21 14:45:29.153413
34,2,2019-03-21 14:45:33.813372
