,event,timestamp
0,0,2019-03-23 15:42:29.163232
1,1,2019-03-23 15:42:47.282422
2,1,2019-03-23 15:42:48.529007
3,1,2019-03-23 15:42:49.157840
4,1,2019-03-23 15:43:13.364582
5,1,2019-03-23 15:43:13.765408
6,1,2019-03-23 15:43:14.171530
7,1,2019-03-23 15:43:19.900226
8,1,2019-03-23 15:43:27.666729
9,1,2019-03-23 15:43:29.205106
10,1,2019-03-23 15:43:29.505852
11,1,2019-03-23 15:43:30.063081
12,1,2019-03-23 15:43:30.363779
13,1,2019-03-23 15:43:30.665033
14,1,2019-03-23 15:44:00.130684
15,1,2019-03-23 15:44:00.738797
16,1,2019-03-23 15:44:01.649820
17,1,2019-03-23 15:44:07.521552
18,1,2019-03-23 15:44:14.651658
19,1,2019-03-23 15:44:15.503831
20,1,2019-03-23 15:44:17.692657
21,1,2019-03-23 15:44:18.061416
22,1,2019-03-23 15:44:18.362850
23,1,2019-03-23 15:44:18.743530
24,1,2019-03-23 15:44:19.236478
25,1,2019-03-23 15:44:19.541701
26,1,2019-03-23 15:44:29.531214
27,1,2019-03-23 15:44:31.854596
28,2,2019-03-23 15:44:42.085958
