voltage,timestamp
0.626220703125,2019-03-23 11:10:22.197088
0.6240234375,2019-03-23 11:10:22.597088
0.62255859375,2019-03-23 11:10:22.997088
0.623291015625,2019-03-23 11:10:23.397088
0.623291015625,2019-03-23 11:10:23.797088
0.62548828125,2019-03-23 11:10:24.197088
0.626220703125,2019-03-23 11:10:24.597088
0.626220703125,2019-03-23 11:10:24.997088
0.623291015625,2019-03-23 11:10:25.397088
0.615234375,2019-03-23 11:10:25.797088
0.603515625,2019-03-23 11:10:26.197088
0.593994140625,2019-03-23 11:10:26.597088
0.588134765625,2019-03-23 11:10:26.997088
0.5859375,2019-03-23 11:10:27.397088
0.585205078125,2019-03-23 11:10:27.797088
0.5859375,2019-03-23 11:10:28.197088
0.588134765625,2019-03-23 11:10:28.597088
0.59326171875,2019-03-23 11:10:28.997088
0.591064453125,2019-03-23 11:10:29.397088
0.592529296875,2019-03-23 11:10:29.797088
0.591064453125,2019-03-23 11:10:30.197088
0.5859375,2019-03-23 11:10:30.597088
0.577880859375,2019-03-23 11:10:30.997088
0.5712890625,2019-03-23 11:10:31.397088
0.56982421875,2019-03-23 11:10:31.797088
0.56982421875,2019-03-23 11:10:32.197088
0.5712890625,2019-03-23 11:10:32.597088
0.572021484375,2019-03-23 11:10:32.997088
0.57275390625,2019-03-23 11:10:33.397088
0.57421875,2019-03-23 11:10:33.797088
0.57421875,2019-03-23 11:10:34.197088
0.574951171875,2019-03-23 11:10:34.597088
0.574951171875,2019-03-23 11:10:34.997088
0.573486328125,2019-03-23 11:10:35.397088
0.572021484375,2019-03-23 11:10:35.797088
0.5712890625,2019-03-23 11:10:36.197088
0.567626953125,2019-03-23 11:10:36.597088
0.55224609375,2019-03-23 11:10:36.997088
0.54052734375,2019-03-23 11:10:37.397088
0.533203125,2019-03-23 11:10:37.797088
0.52880859375,2019-03-23 11:10:38.197088
0.528076171875,2019-03-23 11:10:38.597088
0.529541015625,2019-03-23 11:10:38.997088
0.538330078125,2019-03-23 11:10:39.397088
0.53466796875,2019-03-23 11:10:39.797088
0.5361328125,2019-03-23 11:10:40.197088
0.536865234375,2019-03-23 11:10:40.597088
0.5361328125,2019-03-23 11:10:40.997088
0.535400390625,2019-03-23 11:10:41.397088
0.535400390625,2019-03-23 11:10:41.797088
0.5361328125,2019-03-23 11:10:42.197088
0.5361328125,2019-03-23 11:10:42.597088
0.5361328125,2019-03-23 11:10:42.997088
0.5361328125,2019-03-23 11:10:43.397088
0.5361328125,2019-03-23 11:10:43.797088
0.533935546875,2019-03-23 11:10:44.197088
0.525146484375,2019-03-23 11:10:44.597088
0.517822265625,2019-03-23 11:10:44.997088
0.516357421875,2019-03-23 11:10:45.397088
0.51708984375,2019-03-23 11:10:45.797088
0.517822265625,2019-03-23 11:10:46.197088
0.520751953125,2019-03-23 11:10:46.597088
0.52294921875,2019-03-23 11:10:46.997088
0.5244140625,2019-03-23 11:10:47.397088
0.525146484375,2019-03-23 11:10:47.797088
0.525146484375,2019-03-23 11:10:48.197088
