,voltage,timestamp
112,1.40185546875,2019-02-08 18:32:53.654623
113,1.40258789062,2019-02-08 18:32:54.054623
114,1.40185546875,2019-02-08 18:32:54.454623
115,1.40185546875,2019-02-08 18:32:54.854623
116,1.40185546875,2019-02-08 18:32:55.254623
117,1.40185546875,2019-02-08 18:32:55.654623
118,1.40185546875,2019-02-08 18:32:56.054623
119,1.40112304688,2019-02-08 18:32:56.454623
120,1.40112304688,2019-02-08 18:32:56.854623
121,1.39965820312,2019-02-08 18:32:57.254623
122,1.400390625,2019-02-08 18:32:57.654623
123,1.39965820312,2019-02-08 18:32:58.054623
124,1.400390625,2019-02-08 18:32:58.454623
125,1.39892578125,2019-02-08 18:32:58.854623
126,1.39965820312,2019-02-08 18:32:59.254623
127,1.39892578125,2019-02-08 18:32:59.654623
128,1.39892578125,2019-02-08 18:33:00.054623
129,1.4384765625,2019-02-08 18:33:00.454623
130,1.39819335938,2019-02-08 18:33:00.854623
131,1.3974609375,2019-02-08 18:33:01.254623
132,1.39672851562,2019-02-08 18:33:01.654623
133,1.3974609375,2019-02-08 18:33:02.054623
134,1.3974609375,2019-02-08 18:33:02.454623
135,1.3974609375,2019-02-08 18:33:02.854623
136,1.3974609375,2019-02-08 18:33:03.254623
137,1.3974609375,2019-02-08 18:33:03.654623
138,1.3974609375,2019-02-08 18:33:04.054623
139,1.39819335938,2019-02-08 18:33:04.454623
140,1.40112304688,2019-02-08 18:33:04.854623
141,1.39819335938,2019-02-08 18:33:05.254623
142,1.3974609375,2019-02-08 18:33:05.654623
143,1.3974609375,2019-02-08 18:33:06.054623
144,1.3974609375,2019-02-08 18:33:06.454623
145,1.3974609375,2019-02-08 18:33:06.854623
146,1.39672851562,2019-02-08 18:33:07.254623
147,1.39599609375,2019-02-08 18:33:07.654623
148,1.39599609375,2019-02-08 18:33:08.054623
149,1.39599609375,2019-02-08 18:33:08.454623
150,1.39599609375,2019-02-08 18:33:08.854623
151,1.39526367188,2019-02-08 18:33:09.254623
152,1.39526367188,2019-02-08 18:33:09.654623
153,1.39526367188,2019-02-08 18:33:10.054623
154,1.39526367188,2019-02-08 18:33:10.454623
155,1.39599609375,2019-02-08 18:33:10.854623
156,1.39526367188,2019-02-08 18:33:11.254623
157,1.39526367188,2019-02-08 18:33:11.654623
158,1.39453125,2019-02-08 18:33:12.054623
159,1.39453125,2019-02-08 18:33:12.454623
160,1.39379882812,2019-02-08 18:33:12.854623
161,1.39379882812,2019-02-08 18:33:13.254623
