,event,timestamp
0,0,2019-02-13 19:09:14.433996
1,1,2019-02-13 19:09:17.813614
2,1,2019-02-13 19:09:20.482048
3,1,2019-02-13 19:09:21.092166
4,1,2019-02-13 19:09:23.843420
5,1,2019-02-13 19:09:24.429870
6,1,2019-02-13 19:09:25.271144
7,1,2019-02-13 19:09:25.602234
8,1,2019-02-13 19:09:26.425041
9,1,2019-02-13 19:09:26.970729
10,1,2019-02-13 19:09:27.665847
11,1,2019-02-13 19:09:34.063979
12,1,2019-02-13 19:09:34.438762
13,1,2019-02-13 19:09:34.862475
14,1,2019-02-13 19:09:35.274627
15,1,2019-02-13 19:09:35.633301
16,1,2019-02-13 19:09:40.387317
17,1,2019-02-13 19:09:40.687920
18,1,2019-02-13 19:09:41.052763
19,1,2019-02-13 19:09:45.996108
20,1,2019-02-13 19:09:46.296673
21,1,2019-02-13 19:09:46.597305
22,1,2019-02-13 19:09:47.415033
23,1,2019-02-13 19:09:51.098242
24,1,2019-02-13 19:09:53.238791
25,1,2019-02-13 19:09:54.734637
26,1,2019-02-13 19:09:55.400100
27,1,2019-02-13 19:10:01.228176
28,1,2019-02-13 19:10:01.528805
29,1,2019-02-13 19:10:04.396509
30,1,2019-02-13 19:10:04.701731
31,1,2019-02-13 19:10:07.222720
32,1,2019-02-13 19:10:09.055095
33,1,2019-02-13 19:10:10.164316
34,1,2019-02-13 19:10:10.833785
35,1,2019-02-13 19:10:11.217435
36,1,2019-02-13 19:10:15.429955
37,1,2019-02-13 19:10:16.556017
38,1,2019-02-13 19:10:17.186783
39,1,2019-02-13 19:10:24.204302
40,1,2019-02-13 19:10:28.978840
41,1,2019-02-13 19:10:29.682039
42,1,2019-02-13 19:10:29.986847
43,1,2019-02-13 19:10:30.351672
44,1,2019-02-13 19:10:30.657923
45,1,2019-02-13 19:10:30.958722
46,1,2019-02-13 19:10:31.260430
47,1,2019-02-13 19:10:32.117174
48,1,2019-02-13 19:10:34.380077
49,1,2019-02-13 19:10:34.680701
50,1,2019-02-13 19:10:35.488486
51,1,2019-02-13 19:10:38.384169
52,1,2019-02-13 19:10:39.902870
53,1,2019-02-13 19:10:40.846637
54,1,2019-02-13 19:10:41.501481
55,2,2019-02-13 19:10:45.199406
