,event,timestamp
0,0,2019-03-21 12:41:55.773773
1,1,2019-03-21 12:41:59.711070
2,1,2019-03-21 12:42:07.425898
3,1,2019-03-21 12:42:23.565849
4,1,2019-03-21 12:42:30.905298
5,1,2019-03-21 12:42:37.073592
6,1,2019-03-21 12:42:38.064631
7,1,2019-03-21 12:42:38.365356
8,1,2019-03-21 12:42:43.309152
9,1,2019-03-21 12:42:45.828588
10,1,2019-03-21 12:43:01.089388
11,1,2019-03-21 12:43:01.536025
12,1,2019-03-21 12:43:04.554441
13,1,2019-03-21 12:43:06.015466
14,1,2019-03-21 12:43:07.411110
15,1,2019-03-21 12:43:07.711765
16,1,2019-03-21 12:43:08.037264
17,1,2019-03-21 12:43:08.916379
18,1,2019-03-21 12:43:23.089480
19,1,2019-03-21 12:43:23.864369
20,1,2019-03-21 12:43:24.165049
21,1,2019-03-21 12:43:24.912601
22,1,2019-03-21 12:43:25.213289
23,1,2019-03-21 12:43:26.204854
24,1,2019-03-21 12:43:26.568883
25,1,2019-03-21 12:43:26.993478
26,1,2019-03-21 12:43:27.294748
27,1,2019-03-21 12:43:28.488825
28,1,2019-03-21 12:43:34.147175
29,1,2019-03-21 12:43:35.083321
30,1,2019-03-21 12:43:36.787974
31,1,2019-03-21 12:43:38.615322
32,1,2019-03-21 12:43:39.452531
33,1,2019-03-21 12:43:43.590732
34,1,2019-03-21 12:43:51.277738
35,1,2019-03-21 12:43:52.644906
36,1,2019-03-21 12:43:53.195035
37,1,2019-03-21 12:43:53.540977
38,1,2019-03-21 12:43:53.841845
39,1,2019-03-21 12:43:55.603285
40,1,2019-03-21 12:43:57.576018
41,1,2019-03-21 12:43:58.476885
42,1,2019-03-21 12:43:58.777571
43,1,2019-03-21 12:43:59.209302
44,1,2019-03-21 12:43:59.510057
45,1,2019-03-21 12:44:00.102157
46,1,2019-03-21 12:44:01.754386
47,2,2019-03-21 12:44:06.259462
