voltage,timestamp
1.43627929688,2019-03-21 12:40:46.741037
1.4150390625,2019-03-21 12:40:47.141037
1.4208984375,2019-03-21 12:40:47.541037
1.42236328125,2019-03-21 12:40:47.941037
1.423828125,2019-03-21 12:40:48.341037
1.42529296875,2019-03-21 12:40:48.741037
1.42602539062,2019-03-21 12:40:49.141037
1.42529296875,2019-03-21 12:40:49.541037
1.42529296875,2019-03-21 12:40:49.941037
1.42749023438,2019-03-21 12:40:50.341037
1.42602539062,2019-03-21 12:40:50.741037
1.42529296875,2019-03-21 12:40:51.141037
1.42602539062,2019-03-21 12:40:51.541037
1.42529296875,2019-03-21 12:40:51.941037
1.42529296875,2019-03-21 12:40:52.341037
1.42529296875,2019-03-21 12:40:52.741037
1.423828125,2019-03-21 12:40:53.141037
1.42309570312,2019-03-21 12:40:53.541037
1.42236328125,2019-03-21 12:40:53.941037
1.42236328125,2019-03-21 12:40:54.341037
1.42163085938,2019-03-21 12:40:54.741037
1.42163085938,2019-03-21 12:40:55.141037
1.42163085938,2019-03-21 12:40:55.541037
1.4208984375,2019-03-21 12:40:55.941037
1.42163085938,2019-03-21 12:40:56.341037
1.4208984375,2019-03-21 12:40:56.741037
1.4208984375,2019-03-21 12:40:57.141037
1.41943359375,2019-03-21 12:40:57.541037
1.4208984375,2019-03-21 12:40:57.941037
1.41943359375,2019-03-21 12:40:58.341037
1.41870117188,2019-03-21 12:40:58.741037
1.470703125,2019-03-21 12:40:59.141037
1.41943359375,2019-03-21 12:40:59.541037
1.41943359375,2019-03-21 12:40:59.941037
1.41870117188,2019-03-21 12:41:00.341037
1.41943359375,2019-03-21 12:41:00.741037
1.41870117188,2019-03-21 12:41:01.141037
1.41723632812,2019-03-21 12:41:01.541037
1.41723632812,2019-03-21 12:41:01.941037
1.41650390625,2019-03-21 12:41:02.341037
1.41577148438,2019-03-21 12:41:02.741037
1.41650390625,2019-03-21 12:41:03.141037
1.42016601562,2019-03-21 12:41:03.541037
1.4150390625,2019-03-21 12:41:03.941037
1.41357421875,2019-03-21 12:41:04.341037
