,event,timestamp
0,0,2019-03-23 10:13:47.828536
1,1,2019-03-23 10:13:48.715566
2,1,2019-03-23 10:13:49.842905
3,1,2019-03-23 10:13:50.193211
4,1,2019-03-23 10:13:50.493945
5,1,2019-03-23 10:13:50.794902
6,1,2019-03-23 10:13:51.138287
7,1,2019-03-23 10:13:51.514086
8,1,2019-03-23 10:13:51.814970
9,1,2019-03-23 10:13:52.444024
10,1,2019-03-23 10:13:52.910382
11,1,2019-03-23 10:13:53.403385
12,1,2019-03-23 10:13:56.190933
13,1,2019-03-23 10:13:59.407477
14,1,2019-03-23 10:14:00.180185
15,1,2019-03-23 10:14:00.480889
16,1,2019-03-23 10:14:01.038410
17,1,2019-03-23 10:14:01.544326
18,1,2019-03-23 10:14:02.857866
19,1,2019-03-23 10:14:05.057182
20,1,2019-03-23 10:14:06.745319
21,1,2019-03-23 10:14:07.046038
22,1,2019-03-23 10:14:08.124980
23,1,2019-03-23 10:14:10.853825
24,1,2019-03-23 10:14:12.108454
25,1,2019-03-23 10:14:13.579752
26,1,2019-03-23 10:14:14.207020
27,1,2019-03-23 10:14:15.550073
28,1,2019-03-23 10:14:17.359370
29,1,2019-03-23 10:14:18.199475
30,1,2019-03-23 10:14:19.660615
31,1,2019-03-23 10:14:24.042286
32,1,2019-03-23 10:14:26.024645
33,1,2019-03-23 10:14:29.358845
34,1,2019-03-23 10:14:29.981911
35,1,2019-03-23 10:14:30.282732
36,1,2019-03-23 10:14:30.583632
37,1,2019-03-23 10:14:30.884333
38,1,2019-03-23 10:14:31.185048
39,1,2019-03-23 10:14:31.640465
40,1,2019-03-23 10:14:32.195231
41,1,2019-03-23 10:14:33.062287
42,1,2019-03-23 10:14:38.174986
43,1,2019-03-23 10:14:38.562347
44,1,2019-03-23 10:14:39.527520
45,1,2019-03-23 10:14:40.906133
46,1,2019-03-23 10:14:43.335709
47,1,2019-03-23 10:14:45.117986
48,1,2019-03-23 10:14:46.860371
49,1,2019-03-23 10:14:48.134232
50,1,2019-03-23 10:14:50.183788
51,1,2019-03-23 10:14:51.245650
52,1,2019-03-23 10:14:51.682058
53,1,2019-03-23 10:14:52.015340
54,1,2019-03-23 10:14:52.360637
55,1,2019-03-23 10:14:55.296484
56,1,2019-03-23 10:14:55.597202
57,1,2019-03-23 10:14:56.139489
58,1,2019-03-23 10:14:56.440185
59,1,2019-03-23 10:14:58.601341
60,1,2019-03-23 10:14:58.972285
61,1,2019-03-23 10:14:59.996566
62,1,2019-03-23 10:15:00.411323
63,1,2019-03-23 10:15:00.723161
64,1,2019-03-23 10:15:02.016781
65,1,2019-03-23 10:15:02.599487
66,1,2019-03-23 10:15:03.106598
67,1,2019-03-23 10:15:03.784435
68,1,2019-03-23 10:15:04.459481
69,1,2019-03-23 10:15:04.762847
70,1,2019-03-23 10:15:05.985568
71,1,2019-03-23 10:15:06.345164
72,1,2019-03-23 10:15:07.935351
73,1,2019-03-23 10:15:08.236025
74,1,2019-03-23 10:15:08.743280
75,1,2019-03-23 10:15:09.060143
76,1,2019-03-23 10:15:09.547556
77,1,2019-03-23 10:15:09.848229
78,1,2019-03-23 10:15:10.276907
79,1,2019-03-23 10:15:10.926991
80,1,2019-03-23 10:15:11.260069
81,1,2019-03-23 10:15:11.561034
82,1,2019-03-23 10:15:11.861818
83,1,2019-03-23 10:15:12.162809
84,1,2019-03-23 10:15:12.538527
85,1,2019-03-23 10:15:14.915066
86,2,2019-03-23 10:15:17.068824
