,event,timestamp
0,0,2019-03-23 14:36:34.229527
1,1,2019-03-23 14:36:39.849034
2,1,2019-03-23 14:36:42.512947
3,1,2019-03-23 14:36:44.556551
4,1,2019-03-23 14:36:49.039827
5,1,2019-03-23 14:36:55.475677
6,1,2019-03-23 14:36:56.396982
7,1,2019-03-23 14:36:57.905264
8,1,2019-03-23 14:37:03.008301
9,1,2019-03-23 14:37:04.448737
10,1,2019-03-23 14:37:05.688760
11,1,2019-03-23 14:37:11.420198
12,1,2019-03-23 14:37:12.555320
13,1,2019-03-23 14:37:13.157830
14,1,2019-03-23 14:37:13.534985
15,1,2019-03-23 14:37:15.200639
16,1,2019-03-23 14:37:21.314886
17,1,2019-03-23 14:37:21.620328
18,1,2019-03-23 14:37:22.673200
19,1,2019-03-23 14:37:23.059885
20,1,2019-03-23 14:37:24.140671
21,1,2019-03-23 14:37:24.446068
22,1,2019-03-23 14:37:24.800947
23,1,2019-03-23 14:37:29.055043
24,1,2019-03-23 14:37:29.355794
25,1,2019-03-23 14:37:30.287747
26,1,2019-03-23 14:37:32.092075
27,1,2019-03-23 14:37:32.462796
28,1,2019-03-23 14:37:33.842314
29,1,2019-03-23 14:37:34.143091
30,1,2019-03-23 14:37:34.443820
31,1,2019-03-23 14:37:34.744932
32,1,2019-03-23 14:37:35.838902
33,1,2019-03-23 14:37:37.595912
34,1,2019-03-23 14:37:38.544680
35,1,2019-03-23 14:37:39.764134
36,1,2019-03-23 14:37:40.564847
37,1,2019-03-23 14:37:44.900253
38,1,2019-03-23 14:37:45.395324
39,1,2019-03-23 14:37:47.103975
40,1,2019-03-23 14:37:47.901852
41,1,2019-03-23 14:37:48.546071
42,1,2019-03-23 14:37:48.873712
43,1,2019-03-23 14:37:49.174702
44,1,2019-03-23 14:37:49.475644
45,1,2019-03-23 14:37:49.844743
46,1,2019-03-23 14:37:50.466824
47,1,2019-03-23 14:37:51.561574
48,1,2019-03-23 14:37:53.775325
49,1,2019-03-23 14:37:57.156194
50,1,2019-03-23 14:37:57.456938
51,1,2019-03-23 14:37:58.437710
52,1,2019-03-23 14:37:59.862557
53,1,2019-03-23 14:38:00.525024
54,1,2019-03-23 14:38:01.639368
55,1,2019-03-23 14:38:02.161700
56,1,2019-03-23 14:38:02.462502
57,1,2019-03-23 14:38:03.398718
58,1,2019-03-23 14:38:06.645685
59,1,2019-03-23 14:38:06.967967
60,2,2019-03-23 14:38:14.303994
