,event,timestamp
0,0,2019-03-15 16:14:41.590226
1,1,2019-03-15 16:27:40.494267
2,1,2019-03-15 16:34:23.618233
3,1,2019-03-15 16:53:51.727327
4,1,2019-03-15 16:54:03.241874
5,1,2019-03-15 16:54:03.671244
6,1,2019-03-15 16:54:04.191709
7,1,2019-03-15 16:54:08.172311
8,1,2019-03-15 16:54:12.214342
9,1,2019-03-15 16:54:12.515055
10,1,2019-03-15 16:54:17.548711
11,1,2019-03-15 16:54:18.339850
12,1,2019-03-15 16:54:18.640572
13,1,2019-03-15 16:54:18.941318
14,1,2019-03-15 16:54:19.242612
15,1,2019-03-15 16:54:20.864095
16,1,2019-03-15 16:54:21.223753
17,1,2019-03-15 16:54:21.524647
18,1,2019-03-15 16:54:21.825588
19,1,2019-03-15 16:54:22.126547
20,1,2019-03-15 16:54:22.859623
21,1,2019-03-15 16:54:23.160554
22,1,2019-03-15 16:54:28.693936
23,1,2019-03-15 16:54:38.700687
24,1,2019-03-15 16:54:42.923301
25,1,2019-03-15 16:54:45.339977
26,1,2019-03-15 16:54:46.724915
27,1,2019-03-15 16:54:49.857939
28,1,2019-03-15 16:54:50.519431
29,1,2019-03-15 16:54:51.023160
30,1,2019-03-15 16:55:00.136347
31,1,2019-03-15 16:55:00.772703
32,1,2019-03-15 16:55:04.955059
33,1,2019-03-15 16:55:13.124525
34,1,2019-03-15 16:55:14.219555
35,1,2019-03-15 16:55:15.388586
36,1,2019-03-15 16:55:18.222816
37,1,2019-03-15 16:55:22.326070
38,1,2019-03-15 16:55:23.060115
39,1,2019-03-15 16:55:23.783229
40,1,2019-03-15 16:55:24.255375
41,1,2019-03-15 16:55:24.816353
42,1,2019-03-15 16:55:25.896835
43,1,2019-03-15 16:55:26.197535
44,1,2019-03-15 16:55:27.227130
45,1,2019-03-15 16:55:29.092327
46,1,2019-03-15 16:55:30.527049
47,1,2019-03-15 16:55:31.248435
48,1,2019-03-15 16:55:31.782932
49,1,2019-03-15 16:55:34.162762
50,1,2019-03-15 16:55:34.608461
51,1,2019-03-15 16:55:35.647734
52,1,2019-03-15 16:55:36.087135
53,1,2019-03-15 16:55:36.388285
54,1,2019-03-15 16:55:37.954715
55,1,2019-03-15 16:55:38.770864
56,1,2019-03-15 16:55:40.201234
57,1,2019-03-15 16:55:53.334377
58,1,2019-03-15 17:11:57.579644
59,1,2019-03-15 17:37:15.506239
60,1,2019-03-15 17:39:25.197020
61,1,2019-03-15 17:39:25.771750
62,1,2019-03-15 17:39:37.721787
63,1,2019-03-15 17:39:40.571800
64,1,2019-03-15 17:39:40.872499
65,1,2019-03-15 17:39:41.173224
66,1,2019-03-15 17:39:41.475464
67,1,2019-03-15 17:39:43.550722
68,1,2019-03-15 17:39:44.615321
69,1,2019-03-15 17:39:45.094028
70,1,2019-03-15 17:39:54.905359
71,1,2019-03-15 17:39:59.801456
72,1,2019-03-15 17:40:00.358713
73,1,2019-03-15 17:40:01.732152
74,1,2019-03-15 17:40:02.041025
75,1,2019-03-15 17:40:02.696330
76,1,2019-03-15 17:40:03.182730
77,1,2019-03-15 17:40:03.487561
78,1,2019-03-15 17:40:13.330632
79,1,2019-03-15 17:40:13.986653
80,1,2019-03-15 17:40:22.489383
81,1,2019-03-15 17:40:29.946403
82,1,2019-03-15 17:40:30.664437
83,1,2019-03-15 17:40:37.560470
84,1,2019-03-15 17:40:39.008710
85,1,2019-03-15 17:40:39.525153
86,1,2019-03-15 17:40:40.235354
87,1,2019-03-15 17:40:40.539356
88,1,2019-03-15 17:40:41.289137
89,1,2019-03-15 17:40:48.875919
90,1,2019-03-15 17:40:49.907967
91,1,2019-03-15 17:40:55.613205
92,1,2019-03-15 17:40:56.377174
93,1,2019-03-15 17:40:57.966437
94,1,2019-03-15 17:40:58.726099
95,1,2019-03-15 17:41:01.055550
96,1,2019-03-15 17:41:03.260371
97,1,2019-03-15 17:41:03.600382
98,1,2019-03-15 17:41:04.020720
99,1,2019-03-15 17:41:04.422023
100,1,2019-03-15 17:41:05.639840
101,1,2019-03-15 17:41:08.163379
102,1,2019-03-15 17:41:08.464086
103,1,2019-03-15 17:41:09.533778
104,1,2019-03-15 17:41:12.703575
105,2,2019-03-15 17:47:57.541648
