voltage,timestamp
0.95654296875,2019-03-23 09:19:17.242553
0.951416015625,2019-03-23 09:19:17.642553
0.955810546875,2019-03-23 09:19:18.042553
0.9814453125,2019-03-23 09:19:18.442553
1.46337890625,2019-03-23 09:19:18.842553
1.494140625,2019-03-23 09:19:19.242553
0.77197265625,2019-03-23 09:19:19.642553
0.741943359375,2019-03-23 09:19:20.042553
0.755859375,2019-03-23 09:19:20.442553
0.7763671875,2019-03-23 09:19:20.842553
0.790283203125,2019-03-23 09:19:21.242553
0.809326171875,2019-03-23 09:19:21.642553
0.81591796875,2019-03-23 09:19:22.042553
0.82470703125,2019-03-23 09:19:22.442553
0.926513671875,2019-03-23 09:19:22.842553
1.40185546875,2019-03-23 09:19:23.242553
1.5234375,2019-03-23 09:19:23.642553
1.529296875,2019-03-23 09:19:24.042553
1.529296875,2019-03-23 09:19:24.442553
0.88037109375,2019-03-23 09:19:24.842553
0.685546875,2019-03-23 09:19:25.242553
0.68701171875,2019-03-23 09:19:25.642553
0.715576171875,2019-03-23 09:19:26.042553
0.71923828125,2019-03-23 09:19:26.442553
0.72802734375,2019-03-23 09:19:26.842553
0.731689453125,2019-03-23 09:19:27.242553
1.05322265625,2019-03-23 09:19:27.642553
1.42529296875,2019-03-23 09:19:28.042553
0.695068359375,2019-03-23 09:19:28.442553
0.620361328125,2019-03-23 09:19:28.842553
0.569091796875,2019-03-23 09:19:29.242553
0.551513671875,2019-03-23 09:19:29.642553
0.55810546875,2019-03-23 09:19:30.042553
0.5712890625,2019-03-23 09:19:30.442553
0.5712890625,2019-03-23 09:19:30.842553
0.555908203125,2019-03-23 09:19:31.242553
0.56982421875,2019-03-23 09:19:31.642553
0.580810546875,2019-03-23 09:19:32.042553
0.59033203125,2019-03-23 09:19:32.442553
0.59765625,2019-03-23 09:19:32.842553
0.60498046875,2019-03-23 09:19:33.242553
0.611572265625,2019-03-23 09:19:33.642553
0.615966796875,2019-03-23 09:19:34.042553
0.62255859375,2019-03-23 09:19:34.442553
0.627685546875,2019-03-23 09:19:34.842553
0.6357421875,2019-03-23 09:19:35.242553
0.638671875,2019-03-23 09:19:35.642553
0.6416015625,2019-03-23 09:19:36.042553
0.659912109375,2019-03-23 09:19:36.442553
0.64892578125,2019-03-23 09:19:36.842553
0.65185546875,2019-03-23 09:19:37.242553
0.65478515625,2019-03-23 09:19:37.642553
0.957275390625,2019-03-23 09:19:38.042553
0.99755859375,2019-03-23 09:19:38.442553
1.00048828125,2019-03-23 09:19:38.842553
1.00415039062,2019-03-23 09:19:39.242553
1.001953125,2019-03-23 09:19:39.642553
1.31762695312,2019-03-23 09:19:40.042553
1.25610351562,2019-03-23 09:19:40.442553
0.901611328125,2019-03-23 09:19:40.842553
0.9169921875,2019-03-23 09:19:41.242553
0.656982421875,2019-03-23 09:19:41.642553
0.6796875,2019-03-23 09:19:42.042553
0.697998046875,2019-03-23 09:19:42.442553
0.708251953125,2019-03-23 09:19:42.842553
0.715576171875,2019-03-23 09:19:43.242553
0.7236328125,2019-03-23 09:19:43.642553
0.730224609375,2019-03-23 09:19:44.042553
0.734619140625,2019-03-23 09:19:44.442553
0.7470703125,2019-03-23 09:19:44.842553
0.766845703125,2019-03-23 09:19:45.242553
0.767578125,2019-03-23 09:19:45.642553
0.769775390625,2019-03-23 09:19:46.042553
0.772705078125,2019-03-23 09:19:46.442553
0.785888671875,2019-03-23 09:19:46.842553
0.772705078125,2019-03-23 09:19:47.242553
0.9990234375,2019-03-23 09:19:47.642553
1.50732421875,2019-03-23 09:19:48.042553
0.832763671875,2019-03-23 09:19:48.442553
0.81591796875,2019-03-23 09:19:48.842553
0.835693359375,2019-03-23 09:19:49.242553
0.832763671875,2019-03-23 09:19:49.642553
