,event,timestamp
0,0,2019-03-23 12:34:57.652280
1,1,2019-03-23 12:34:58.080971
2,1,2019-03-23 12:34:58.381747
3,1,2019-03-23 12:34:58.682463
4,1,2019-03-23 12:34:59.264681
5,1,2019-03-23 12:35:04.218812
6,1,2019-03-23 12:35:06.511574
7,1,2019-03-23 12:35:10.145978
8,1,2019-03-23 12:35:11.549169
9,1,2019-03-23 12:35:12.710987
10,1,2019-03-23 12:35:13.499807
11,1,2019-03-23 12:35:13.800324
12,1,2019-03-23 12:35:15.332467
13,1,2019-03-23 12:35:18.463065
14,1,2019-03-23 12:35:20.547540
15,1,2019-03-23 12:35:21.085149
16,1,2019-03-23 12:35:30.258821
17,1,2019-03-23 12:35:30.568107
18,1,2019-03-23 12:35:31.124488
19,1,2019-03-23 12:35:33.517379
20,1,2019-03-23 12:35:37.671511
21,1,2019-03-23 12:35:43.101269
22,1,2019-03-23 12:35:43.516944
23,1,2019-03-23 12:35:43.817652
24,1,2019-03-23 12:35:44.118587
25,1,2019-03-23 12:35:44.532100
26,1,2019-03-23 12:35:46.749243
27,1,2019-03-23 12:35:48.022844
28,1,2019-03-23 12:35:48.437765
29,1,2019-03-23 12:35:50.070843
30,1,2019-03-23 12:35:56.184386
31,1,2019-03-23 12:35:56.485001
32,1,2019-03-23 12:35:57.057822
33,1,2019-03-23 12:35:59.394271
34,1,2019-03-23 12:35:59.694792
35,1,2019-03-23 12:36:00.505523
36,1,2019-03-23 12:36:01.122036
37,1,2019-03-23 12:36:01.452425
38,1,2019-03-23 12:36:01.752922
39,1,2019-03-23 12:36:03.264999
40,1,2019-03-23 12:36:04.443868
41,1,2019-03-23 12:36:05.363457
42,1,2019-03-23 12:36:05.663979
43,1,2019-03-23 12:36:08.420057
44,1,2019-03-23 12:36:14.055979
45,1,2019-03-23 12:36:22.470305
46,1,2019-03-23 12:36:23.656239
47,2,2019-03-23 12:36:25.916080
