voltage,timestamp
0.463623046875,2019-03-22 17:48:20.572679
0.459228515625,2019-03-22 17:48:20.972679
0.459228515625,2019-03-22 17:48:21.372679
0.4599609375,2019-03-22 17:48:21.772679
0.47314453125,2019-03-22 17:48:22.172679
0.462890625,2019-03-22 17:48:22.572679
0.46435546875,2019-03-22 17:48:22.972679
0.463623046875,2019-03-22 17:48:23.372679
0.46435546875,2019-03-22 17:48:23.772679
0.466552734375,2019-03-22 17:48:24.172679
0.46728515625,2019-03-22 17:48:24.572679
0.46728515625,2019-03-22 17:48:24.972679
0.4658203125,2019-03-22 17:48:25.372679
0.466552734375,2019-03-22 17:48:25.772679
0.466552734375,2019-03-22 17:48:26.172679
0.46435546875,2019-03-22 17:48:26.572679
0.45703125,2019-03-22 17:48:26.972679
0.4453125,2019-03-22 17:48:27.372679
0.4365234375,2019-03-22 17:48:27.772679
0.432861328125,2019-03-22 17:48:28.172679
0.4306640625,2019-03-22 17:48:28.572679
0.431396484375,2019-03-22 17:48:28.972679
0.43212890625,2019-03-22 17:48:29.372679
0.43359375,2019-03-22 17:48:29.772679
0.43359375,2019-03-22 17:48:30.172679
0.43359375,2019-03-22 17:48:30.572679
0.434326171875,2019-03-22 17:48:30.972679
0.43505859375,2019-03-22 17:48:31.372679
0.4365234375,2019-03-22 17:48:31.772679
0.437255859375,2019-03-22 17:48:32.172679
0.437255859375,2019-03-22 17:48:32.572679
0.437255859375,2019-03-22 17:48:32.972679
0.437255859375,2019-03-22 17:48:33.372679
0.437255859375,2019-03-22 17:48:33.772679
0.435791015625,2019-03-22 17:48:34.172679
0.42919921875,2019-03-22 17:48:34.572679
0.421875,2019-03-22 17:48:34.972679
0.416748046875,2019-03-22 17:48:35.372679
0.416015625,2019-03-22 17:48:35.772679
0.415283203125,2019-03-22 17:48:36.172679
0.416015625,2019-03-22 17:48:36.572679
0.41748046875,2019-03-22 17:48:36.972679
0.418212890625,2019-03-22 17:48:37.372679
0.4189453125,2019-03-22 17:48:37.772679
0.42041015625,2019-03-22 17:48:38.172679
0.42041015625,2019-03-22 17:48:38.572679
