,event,timestamp
0,0,2019-02-25 15:34:48.372799
1,1,2019-02-25 15:35:00.317508
2,1,2019-02-25 15:35:00.618271
3,1,2019-02-25 15:35:07.421867
4,1,2019-02-25 15:35:11.284809
5,1,2019-02-25 15:35:15.225552
6,1,2019-02-25 15:35:18.943078
7,1,2019-02-25 15:35:20.374971
8,1,2019-02-25 15:35:22.076890
9,1,2019-02-25 15:35:22.377576
10,1,2019-02-25 15:35:24.327581
11,1,2019-02-25 15:35:24.628222
12,1,2019-02-25 15:35:24.928851
13,1,2019-02-25 15:35:36.149669
14,1,2019-02-25 15:35:37.072460
15,1,2019-02-25 15:35:38.844116
16,1,2019-02-25 15:35:39.703992
17,1,2019-02-25 15:35:41.819703
18,1,2019-02-25 15:35:43.663319
19,1,2019-02-25 15:35:49.642238
20,1,2019-02-25 15:36:03.333567
21,1,2019-02-25 15:36:07.669088
22,1,2019-02-25 15:36:08.295371
23,1,2019-02-25 15:36:09.254391
24,1,2019-02-25 15:36:09.599966
25,1,2019-02-25 15:36:10.629708
26,1,2019-02-25 15:36:10.931275
27,1,2019-02-25 15:36:11.469279
28,1,2019-02-25 15:36:11.998300
29,1,2019-02-25 15:36:13.738879
30,1,2019-02-25 15:36:14.284156
31,1,2019-02-25 15:36:15.671932
32,1,2019-02-25 15:36:15.984549
33,2,2019-02-25 15:36:18.940896
