,event,timestamp
0,0,2019-03-23 11:58:00.972629
1,1,2019-03-23 11:58:06.862072
2,1,2019-03-23 11:58:07.534579
3,1,2019-03-23 11:58:08.029767
4,1,2019-03-23 11:58:08.560915
5,1,2019-03-23 11:58:09.118393
6,1,2019-03-23 11:58:09.419119
7,1,2019-03-23 11:58:10.075615
8,1,2019-03-23 11:58:10.697989
9,1,2019-03-23 11:58:11.282231
10,1,2019-03-23 11:58:11.582852
11,1,2019-03-23 11:58:12.940587
12,1,2019-03-23 11:58:13.320216
13,1,2019-03-23 11:58:16.003229
14,1,2019-03-23 11:58:16.469740
15,1,2019-03-23 11:58:16.830179
16,1,2019-03-23 11:58:17.148497
17,1,2019-03-23 11:58:17.569210
18,1,2019-03-23 11:58:18.663965
19,1,2019-03-23 11:58:22.144498
20,1,2019-03-23 11:58:22.616905
21,1,2019-03-23 11:58:22.997677
22,1,2019-03-23 11:58:25.869506
23,1,2019-03-23 11:58:26.458729
24,1,2019-03-23 11:58:27.062501
25,1,2019-03-23 11:58:30.195128
26,1,2019-03-23 11:58:30.580132
27,1,2019-03-23 11:58:31.448605
28,1,2019-03-23 11:58:31.885393
29,1,2019-03-23 11:58:32.805965
30,1,2019-03-23 11:58:35.708510
31,1,2019-03-23 11:58:36.119950
32,1,2019-03-23 11:58:36.420616
33,1,2019-03-23 11:58:36.721235
34,1,2019-03-23 11:58:37.022033
35,1,2019-03-23 11:58:37.323013
36,1,2019-03-23 11:58:39.661199
37,1,2019-03-23 11:58:40.448633
38,1,2019-03-23 11:58:42.484688
39,1,2019-03-23 11:58:43.926665
40,1,2019-03-23 11:58:45.192771
41,1,2019-03-23 11:58:48.694616
42,1,2019-03-23 11:58:51.861667
43,1,2019-03-23 11:58:52.162317
44,1,2019-03-23 11:58:52.499622
45,1,2019-03-23 11:58:56.397356
46,1,2019-03-23 11:58:56.769625
47,1,2019-03-23 11:58:58.261926
48,1,2019-03-23 11:59:00.276370
49,1,2019-03-23 11:59:00.577003
50,1,2019-03-23 11:59:03.923865
51,1,2019-03-23 11:59:04.536397
52,1,2019-03-23 11:59:05.100626
53,1,2019-03-23 11:59:05.401294
54,1,2019-03-23 11:59:05.765239
55,1,2019-03-23 11:59:06.521078
56,1,2019-03-23 11:59:06.948422
57,1,2019-03-23 11:59:08.462620
58,1,2019-03-23 11:59:09.247130
59,1,2019-03-23 11:59:09.547779
60,1,2019-03-23 11:59:11.088308
61,1,2019-03-23 11:59:13.820058
62,1,2019-03-23 11:59:14.748780
63,1,2019-03-23 11:59:15.072998
64,1,2019-03-23 11:59:15.373704
65,1,2019-03-23 11:59:15.674666
66,1,2019-03-23 11:59:16.481493
67,1,2019-03-23 11:59:16.799522
68,1,2019-03-23 11:59:17.100138
69,1,2019-03-23 11:59:17.400755
70,1,2019-03-23 11:59:17.701344
71,1,2019-03-23 11:59:18.601345
72,1,2019-03-23 11:59:19.314824
73,1,2019-03-23 11:59:20.339521
74,2,2019-03-23 11:59:21.581121
