,event,timestamp
0,0,2019-03-21 12:12:10.091896
1,1,2019-03-21 12:12:20.508280
2,1,2019-03-21 12:12:20.927644
3,1,2019-03-21 12:12:21.381926
4,1,2019-03-21 12:12:24.747322
5,1,2019-03-21 12:12:25.048009
6,1,2019-03-21 12:12:25.681956
7,1,2019-03-21 12:12:26.786957
8,1,2019-03-21 12:12:27.087634
9,1,2019-03-21 12:12:27.388307
10,1,2019-03-21 12:12:27.689006
11,1,2019-03-21 12:12:27.989731
12,1,2019-03-21 12:12:28.601715
13,1,2019-03-21 12:12:30.423953
14,1,2019-03-21 12:12:30.724678
15,1,2019-03-21 12:12:31.057021
16,1,2019-03-21 12:12:31.357723
17,1,2019-03-21 12:12:31.659214
18,1,2019-03-21 12:12:31.960059
19,1,2019-03-21 12:12:35.760835
20,1,2019-03-21 12:12:36.543911
21,1,2019-03-21 12:12:37.988444
22,1,2019-03-21 12:12:38.332124
23,1,2019-03-21 12:12:40.071463
24,1,2019-03-21 12:12:41.085944
25,1,2019-03-21 12:12:41.522517
26,1,2019-03-21 12:12:41.829838
27,1,2019-03-21 12:12:42.846685
28,1,2019-03-21 12:12:43.483523
29,1,2019-03-21 12:12:47.067106
30,1,2019-03-21 12:12:47.493371
31,1,2019-03-21 12:12:48.090060
32,1,2019-03-21 12:12:50.047304
33,1,2019-03-21 12:12:50.770076
34,1,2019-03-21 12:12:51.154881
35,1,2019-03-21 12:12:51.815030
36,1,2019-03-21 12:12:55.619395
37,1,2019-03-21 12:12:56.028583
38,1,2019-03-21 12:12:57.122622
39,1,2019-03-21 12:12:57.739940
40,1,2019-03-21 12:12:59.646017
41,1,2019-03-21 12:13:01.310447
42,1,2019-03-21 12:13:01.611125
43,1,2019-03-21 12:13:01.913569
44,1,2019-03-21 12:13:04.231607
45,1,2019-03-21 12:13:07.223649
46,1,2019-03-21 12:13:08.794273
47,1,2019-03-21 12:13:09.163700
48,1,2019-03-21 12:13:09.572692
49,1,2019-03-21 12:13:10.185608
50,1,2019-03-21 12:13:11.302251
51,1,2019-03-21 12:13:11.814126
52,1,2019-03-21 12:13:12.433754
53,1,2019-03-21 12:13:12.782358
54,1,2019-03-21 12:13:14.821914
55,1,2019-03-21 12:13:15.122638
56,1,2019-03-21 12:13:15.547026
57,1,2019-03-21 12:13:17.070498
58,1,2019-03-21 12:13:17.712291
59,1,2019-03-21 12:13:21.141930
60,1,2019-03-21 12:13:25.143891
61,1,2019-03-21 12:13:26.821311
62,2,2019-03-21 12:13:28.058080
