,event,timestamp
0,0,2019-02-13 19:17:04.690375
1,1,2019-02-13 19:17:13.349222
2,1,2019-02-13 19:17:13.780936
3,1,2019-02-13 19:17:21.323065
4,1,2019-02-13 19:17:21.671162
5,1,2019-02-13 19:17:21.971747
6,1,2019-02-13 19:17:22.272305
7,1,2019-02-13 19:17:23.116823
8,1,2019-02-13 19:17:23.417420
9,1,2019-02-13 19:17:23.745220
10,1,2019-02-13 19:17:25.291982
11,1,2019-02-13 19:17:25.729647
12,1,2019-02-13 19:17:26.152473
13,1,2019-02-13 19:17:26.864120
14,1,2019-02-13 19:17:28.330577
15,1,2019-02-13 19:17:28.880814
16,1,2019-02-13 19:17:30.985646
17,1,2019-02-13 19:17:31.308084
18,1,2019-02-13 19:17:33.027906
19,1,2019-02-13 19:17:33.519382
20,1,2019-02-13 19:17:33.855988
21,1,2019-02-13 19:17:34.354434
22,1,2019-02-13 19:17:36.688030
23,1,2019-02-13 19:17:37.512903
24,1,2019-02-13 19:17:37.813489
25,1,2019-02-13 19:17:38.114032
26,1,2019-02-13 19:17:38.414617
27,1,2019-02-13 19:17:38.715215
28,1,2019-02-13 19:17:39.016002
29,1,2019-02-13 19:17:39.316795
30,1,2019-02-13 19:17:41.010650
31,1,2019-02-13 19:17:41.632878
32,1,2019-02-13 19:17:42.177371
33,1,2019-02-13 19:17:43.984219
34,1,2019-02-13 19:17:44.736222
35,1,2019-02-13 19:17:52.620654
36,1,2019-02-13 19:17:56.263007
37,1,2019-02-13 19:17:56.578895
38,1,2019-02-13 19:17:56.925526
39,1,2019-02-13 19:17:57.432081
40,1,2019-02-13 19:17:59.509414
41,1,2019-02-13 19:18:00.408361
42,1,2019-02-13 19:18:01.678894
43,1,2019-02-13 19:18:01.979450
44,1,2019-02-13 19:18:02.626225
45,1,2019-02-13 19:18:03.214751
46,1,2019-02-13 19:18:03.596292
47,1,2019-02-13 19:18:04.727029
48,1,2019-02-13 19:18:05.133748
49,1,2019-02-13 19:18:05.993971
50,1,2019-02-13 19:18:06.313613
51,1,2019-02-13 19:18:06.671625
52,1,2019-02-13 19:18:06.972229
53,1,2019-02-13 19:18:07.272839
54,1,2019-02-13 19:18:07.873931
55,1,2019-02-13 19:18:08.236856
56,1,2019-02-13 19:18:08.741351
57,1,2019-02-13 19:18:09.041961
58,1,2019-02-13 19:18:09.342554
59,1,2019-02-13 19:18:09.643198
60,1,2019-02-13 19:18:09.943965
61,1,2019-02-13 19:18:10.244745
62,1,2019-02-13 19:18:10.545563
63,1,2019-02-13 19:18:10.846373
64,1,2019-02-13 19:18:11.147149
65,1,2019-02-13 19:18:11.447952
66,1,2019-02-13 19:18:11.748782
67,1,2019-02-13 19:18:12.049596
68,1,2019-02-13 19:18:12.350424
69,1,2019-02-13 19:18:12.651234
70,1,2019-02-13 19:18:13.569684
71,1,2019-02-13 19:18:13.974509
72,2,2019-02-13 19:18:15.039941
