,event,timestamp
0,0,2019-03-20 17:01:06.524203
1,1,2019-03-20 17:01:12.967838
2,1,2019-03-20 17:01:17.753577
3,1,2019-03-20 17:01:18.074485
4,1,2019-03-20 17:01:19.319020
5,1,2019-03-20 17:01:19.815049
6,1,2019-03-20 17:01:20.115841
7,1,2019-03-20 17:01:20.486711
8,1,2019-03-20 17:01:20.996291
9,1,2019-03-20 17:01:22.309510
10,1,2019-03-20 17:01:23.145489
11,1,2019-03-20 17:01:33.554062
12,1,2019-03-20 17:01:37.220433
13,1,2019-03-20 17:01:38.544632
14,1,2019-03-20 17:01:42.798851
15,1,2019-03-20 17:01:44.246187
16,1,2019-03-20 17:01:45.414151
17,1,2019-03-20 17:01:48.815640
18,1,2019-03-20 17:01:49.601446
19,1,2019-03-20 17:01:50.174602
20,1,2019-03-20 17:01:52.850055
21,1,2019-03-20 17:01:53.227401
22,1,2019-03-20 17:01:53.528086
23,1,2019-03-20 17:02:04.156879
24,1,2019-03-20 17:02:06.111697
25,1,2019-03-20 17:02:08.939120
26,1,2019-03-20 17:02:11.059903
27,1,2019-03-20 17:02:11.360615
28,1,2019-03-20 17:02:13.805541
29,1,2019-03-20 17:02:15.117414
30,1,2019-03-20 17:02:16.401987
31,1,2019-03-20 17:02:17.602867
32,1,2019-03-20 17:02:18.232497
33,1,2019-03-20 17:02:21.661278
34,1,2019-03-20 17:02:22.009744
35,1,2019-03-20 17:02:22.498251
36,1,2019-03-20 17:02:23.241002
37,2,2019-03-20 17:02:24.287361
