,event,timestamp
0,0,2019-02-13 18:57:34.395989
1,1,2019-02-13 18:57:50.744570
2,1,2019-02-13 18:57:51.154108
3,1,2019-02-13 18:57:51.462705
4,1,2019-02-13 18:57:51.763476
5,1,2019-02-13 18:57:57.892230
6,1,2019-02-13 18:58:02.411221
7,1,2019-02-13 18:58:02.755399
8,1,2019-02-13 18:58:08.126176
9,1,2019-02-13 18:58:08.920077
10,1,2019-02-13 18:58:16.087013
11,1,2019-02-13 18:58:17.291337
12,1,2019-02-13 18:58:17.599068
13,1,2019-02-13 18:58:27.250453
14,1,2019-02-13 18:58:29.117041
15,1,2019-02-13 18:58:31.019504
16,1,2019-02-13 18:58:40.124909
17,1,2019-02-13 18:58:44.502619
18,1,2019-02-13 18:58:45.329474
19,1,2019-02-13 18:58:45.630042
20,1,2019-02-13 18:58:45.930646
21,1,2019-02-13 18:58:46.560884
22,1,2019-02-13 18:58:47.181329
23,1,2019-02-13 18:58:49.281630
24,1,2019-02-13 18:58:55.502761
25,1,2019-02-13 18:58:55.803328
26,1,2019-02-13 18:58:56.578787
27,1,2019-02-13 18:58:57.009452
28,1,2019-02-13 18:58:58.928738
29,1,2019-02-13 18:58:59.229300
30,1,2019-02-13 18:58:59.529857
31,1,2019-02-13 18:58:59.943581
32,1,2019-02-13 18:59:04.841592
33,1,2019-02-13 18:59:05.352197
34,1,2019-02-13 18:59:05.652817
35,1,2019-02-13 18:59:05.992383
36,1,2019-02-13 18:59:06.725119
37,1,2019-02-13 18:59:07.893519
38,1,2019-02-13 18:59:11.054405
39,1,2019-02-13 18:59:12.193081
40,1,2019-02-13 18:59:12.544101
41,1,2019-02-13 18:59:13.152134
42,1,2019-02-13 18:59:13.452780
43,1,2019-02-13 18:59:13.767616
44,1,2019-02-13 18:59:14.312348
45,1,2019-02-13 18:59:15.181768
46,1,2019-02-13 18:59:15.789455
47,1,2019-02-13 18:59:16.173825
48,1,2019-02-13 18:59:16.474450
49,1,2019-02-13 18:59:16.775233
50,1,2019-02-13 18:59:17.085783
51,1,2019-02-13 18:59:17.386503
52,1,2019-02-13 18:59:17.779777
53,1,2019-02-13 18:59:18.080437
54,2,2019-02-13 18:59:21.056527
