,event,timestamp
0,0,2019-03-23 11:18:50.326065
1,1,2019-03-23 11:18:52.213701
2,1,2019-03-23 11:18:54.054897
3,1,2019-03-23 11:18:55.009763
4,1,2019-03-23 11:18:55.637770
5,1,2019-03-23 11:18:56.019939
6,1,2019-03-23 11:18:56.450249
7,1,2019-03-23 11:18:56.897988
8,1,2019-03-23 11:18:57.198742
9,1,2019-03-23 11:18:59.921230
10,1,2019-03-23 11:19:00.366620
11,1,2019-03-23 11:19:03.737271
12,1,2019-03-23 11:19:04.038058
13,1,2019-03-23 11:19:04.401125
14,1,2019-03-23 11:19:06.262558
15,1,2019-03-23 11:19:06.563366
16,1,2019-03-23 11:19:06.864474
17,1,2019-03-23 11:19:07.545548
18,1,2019-03-23 11:19:07.846330
19,1,2019-03-23 11:19:08.633205
20,1,2019-03-23 11:19:10.079968
21,1,2019-03-23 11:19:10.450401
22,1,2019-03-23 11:19:12.193075
23,1,2019-03-23 11:19:15.789028
24,1,2019-03-23 11:19:16.881016
25,1,2019-03-23 11:19:17.181674
26,1,2019-03-23 11:19:17.483075
27,1,2019-03-23 11:19:17.786259
28,1,2019-03-23 11:19:18.095548
29,1,2019-03-23 11:19:18.396449
30,1,2019-03-23 11:19:18.954587
31,1,2019-03-23 11:19:19.255505
32,1,2019-03-23 11:19:19.561244
33,1,2019-03-23 11:19:20.602437
34,1,2019-03-23 11:19:20.903216
35,1,2019-03-23 11:19:21.204623
36,1,2019-03-23 11:19:21.505333
37,1,2019-03-23 11:19:21.828187
38,1,2019-03-23 11:19:22.880656
39,1,2019-03-23 11:19:23.181337
40,1,2019-03-23 11:19:23.593957
41,1,2019-03-23 11:19:25.259767
42,1,2019-03-23 11:19:25.560467
43,1,2019-03-23 11:19:25.868526
44,1,2019-03-23 11:19:26.169261
45,1,2019-03-23 11:19:26.470002
46,1,2019-03-23 11:19:26.770904
47,1,2019-03-23 11:19:27.071895
48,1,2019-03-23 11:19:27.391225
49,1,2019-03-23 11:19:27.692110
50,1,2019-03-23 11:19:27.993179
51,1,2019-03-23 11:19:28.294188
52,1,2019-03-23 11:19:28.595197
53,1,2019-03-23 11:19:29.301055
54,1,2019-03-23 11:19:29.601762
55,1,2019-03-23 11:19:31.269319
56,1,2019-03-23 11:19:31.740118
57,1,2019-03-23 11:19:32.956891
58,1,2019-03-23 11:19:33.257539
59,1,2019-03-23 11:19:33.561469
60,1,2019-03-23 11:19:33.862232
61,1,2019-03-23 11:19:34.163130
62,1,2019-03-23 11:19:34.788265
63,1,2019-03-23 11:19:35.638201
64,1,2019-03-23 11:19:36.350281
65,1,2019-03-23 11:19:36.652313
66,1,2019-03-23 11:19:37.069518
67,1,2019-03-23 11:19:37.371495
68,1,2019-03-23 11:19:37.673192
69,1,2019-03-23 11:19:37.973972
70,1,2019-03-23 11:19:38.275947
71,1,2019-03-23 11:19:40.072154
72,1,2019-03-23 11:19:40.372874
73,1,2019-03-23 11:19:40.673560
74,1,2019-03-23 11:19:42.817168
75,1,2019-03-23 11:19:43.117902
76,1,2019-03-23 11:19:45.208666
77,1,2019-03-23 11:19:46.172167
78,1,2019-03-23 11:19:48.081058
79,1,2019-03-23 11:19:48.381843
80,1,2019-03-23 11:19:48.688540
81,1,2019-03-23 11:19:50.225204
82,1,2019-03-23 11:19:50.553462
83,1,2019-03-23 11:19:50.854172
84,1,2019-03-23 11:19:51.789571
85,1,2019-03-23 11:19:52.096791
86,1,2019-03-23 11:19:52.561821
87,1,2019-03-23 11:19:53.676418
88,1,2019-03-23 11:19:53.977165
89,1,2019-03-23 11:19:54.277874
90,1,2019-03-23 11:19:54.596097
91,1,2019-03-23 11:19:54.992977
92,1,2019-03-23 11:19:55.293678
93,1,2019-03-23 11:19:55.594392
94,1,2019-03-23 11:19:55.895333
95,1,2019-03-23 11:19:56.224092
96,1,2019-03-23 11:19:56.671436
97,1,2019-03-23 11:19:56.972216
98,1,2019-03-23 11:19:57.273514
99,1,2019-03-23 11:19:57.752227
100,1,2019-03-23 11:20:01.098131
101,1,2019-03-23 11:20:01.508785
102,1,2019-03-23 11:20:01.809510
103,1,2019-03-23 11:20:02.750445
104,1,2019-03-23 11:20:03.051205
105,1,2019-03-23 11:20:03.357146
106,1,2019-03-23 11:20:03.658083
107,1,2019-03-23 11:20:04.613162
108,1,2019-03-23 11:20:05.397470
109,1,2019-03-23 11:20:05.724558
110,1,2019-03-23 11:20:06.032686
111,1,2019-03-23 11:20:06.375502
112,1,2019-03-23 11:20:07.103609
113,1,2019-03-23 11:20:07.664416
114,1,2019-03-23 11:20:07.979244
115,1,2019-03-23 11:20:08.280083
116,1,2019-03-23 11:20:08.580990
117,1,2019-03-23 11:20:08.882052
118,1,2019-03-23 11:20:09.336995
119,1,2019-03-23 11:20:09.643743
120,2,2019-03-23 11:20:11.336608
