,event,timestamp
0,0,2019-03-23 12:11:30.364891
1,1,2019-03-23 12:11:30.376246
2,1,2019-03-23 12:11:33.526864
3,1,2019-03-23 12:11:34.073132
4,1,2019-03-23 12:11:35.051142
5,1,2019-03-23 12:11:39.468256
6,1,2019-03-23 12:11:41.107747
7,1,2019-03-23 12:11:41.408397
8,1,2019-03-23 12:11:41.709049
9,1,2019-03-23 12:11:42.009725
10,1,2019-03-23 12:11:42.310488
11,1,2019-03-23 12:11:42.611180
12,1,2019-03-23 12:11:42.912047
13,1,2019-03-23 12:11:43.212652
14,1,2019-03-23 12:11:43.631874
15,1,2019-03-23 12:11:44.016756
16,1,2019-03-23 12:11:47.237424
17,1,2019-03-23 12:11:47.648935
18,1,2019-03-23 12:11:48.460448
19,1,2019-03-23 12:11:49.997357
20,1,2019-03-23 12:11:50.297977
21,1,2019-03-23 12:11:50.598555
22,1,2019-03-23 12:11:50.899194
23,1,2019-03-23 12:11:53.374414
24,1,2019-03-23 12:11:55.324272
25,1,2019-03-23 12:11:55.624817
26,1,2019-03-23 12:11:55.925424
27,1,2019-03-23 12:11:56.610448
28,1,2019-03-23 12:11:57.122260
29,1,2019-03-23 12:11:57.422913
30,1,2019-03-23 12:11:57.723512
31,1,2019-03-23 12:12:08.000631
32,1,2019-03-23 12:12:08.301250
33,1,2019-03-23 12:12:08.627906
34,1,2019-03-23 12:12:08.928618
35,1,2019-03-23 12:12:12.241316
36,1,2019-03-23 12:12:12.602188
37,1,2019-03-23 12:12:13.013180
38,1,2019-03-23 12:12:14.907755
39,1,2019-03-23 12:12:15.314451
40,1,2019-03-23 12:12:16.091854
41,1,2019-03-23 12:12:16.392550
42,1,2019-03-23 12:12:17.600647
43,1,2019-03-23 12:12:17.925363
44,1,2019-03-23 12:12:22.095907
45,1,2019-03-23 12:12:22.438029
46,1,2019-03-23 12:12:22.794586
47,1,2019-03-23 12:12:23.095341
48,1,2019-03-23 12:12:23.841558
49,1,2019-03-23 12:12:24.208500
50,1,2019-03-23 12:12:24.721213
51,1,2019-03-23 12:12:25.406477
52,1,2019-03-23 12:12:25.707123
53,1,2019-03-23 12:12:26.007741
54,1,2019-03-23 12:12:26.482991
55,1,2019-03-23 12:12:26.897988
56,1,2019-03-23 12:12:27.348242
57,1,2019-03-23 12:12:27.869170
58,1,2019-03-23 12:12:33.904483
59,1,2019-03-23 12:12:35.165339
60,1,2019-03-23 12:12:35.642407
61,1,2019-03-23 12:12:36.067549
62,1,2019-03-23 12:12:36.368110
63,1,2019-03-23 12:12:36.782154
64,1,2019-03-23 12:12:37.082851
65,1,2019-03-23 12:12:37.384211
66,1,2019-03-23 12:12:38.772729
67,1,2019-03-23 12:12:39.073409
68,1,2019-03-23 12:12:39.894209
69,1,2019-03-23 12:12:40.291437
70,1,2019-03-23 12:12:40.626421
71,1,2019-03-23 12:12:41.173739
72,1,2019-03-23 12:12:42.883167
73,1,2019-03-23 12:12:43.183793
74,1,2019-03-23 12:12:43.484383
75,1,2019-03-23 12:12:47.337819
76,1,2019-03-23 12:12:47.638492
77,1,2019-03-23 12:12:47.939105
78,1,2019-03-23 12:12:48.239774
79,1,2019-03-23 12:12:48.787245
80,1,2019-03-23 12:12:49.108393
81,1,2019-03-23 12:12:49.863757
82,2,2019-03-23 12:12:51.415792
