,event,timestamp
0,0,2019-03-23 16:31:54.013101
1,1,2019-03-23 16:31:55.219935
2,1,2019-03-23 16:31:59.154641
3,1,2019-03-23 16:31:59.550793
4,1,2019-03-23 16:31:59.918742
5,1,2019-03-23 16:32:00.469419
6,1,2019-03-23 16:32:00.770369
7,1,2019-03-23 16:32:01.071056
8,1,2019-03-23 16:32:01.372080
9,1,2019-03-23 16:32:01.673151
10,1,2019-03-23 16:32:01.974114
11,1,2019-03-23 16:32:02.274822
12,1,2019-03-23 16:32:06.588430
13,1,2019-03-23 16:32:09.637094
14,1,2019-03-23 16:32:10.699891
15,1,2019-03-23 16:32:18.885197
16,1,2019-03-23 16:32:20.155851
17,1,2019-03-23 16:32:21.862707
18,1,2019-03-23 16:32:22.674597
19,1,2019-03-23 16:32:23.643257
20,1,2019-03-23 16:32:27.758605
21,1,2019-03-23 16:32:28.160693
22,1,2019-03-23 16:32:28.461536
23,1,2019-03-23 16:32:28.821506
24,1,2019-03-23 16:32:29.122338
25,1,2019-03-23 16:32:29.423207
26,1,2019-03-23 16:32:38.160089
27,1,2019-03-23 16:32:39.074598
28,1,2019-03-23 16:32:39.425829
29,1,2019-03-23 16:32:40.302925
30,1,2019-03-23 16:32:41.077472
31,1,2019-03-23 16:32:42.806092
32,1,2019-03-23 16:32:44.163934
33,1,2019-03-23 16:32:45.952704
34,1,2019-03-23 16:32:46.253456
35,1,2019-03-23 16:32:46.884345
36,1,2019-03-23 16:32:47.185347
37,1,2019-03-23 16:32:47.495818
38,1,2019-03-23 16:32:47.796736
39,1,2019-03-23 16:32:48.622091
40,1,2019-03-23 16:32:48.922831
41,1,2019-03-23 16:32:49.223619
42,1,2019-03-23 16:32:51.777821
43,1,2019-03-23 16:32:52.078571
44,1,2019-03-23 16:32:52.379316
45,1,2019-03-23 16:32:52.680094
46,1,2019-03-23 16:32:52.981046
47,1,2019-03-23 16:32:53.424259
48,1,2019-03-23 16:32:53.725111
49,1,2019-03-23 16:32:54.025877
50,1,2019-03-23 16:32:55.517443
51,1,2019-03-23 16:32:56.195874
52,1,2019-03-23 16:32:56.498496
53,1,2019-03-23 16:32:56.895827
54,1,2019-03-23 16:32:57.196581
55,1,2019-03-23 16:32:58.087541
56,1,2019-03-23 16:32:58.518810
57,1,2019-03-23 16:33:00.792326
58,1,2019-03-23 16:33:01.750943
59,2,2019-03-23 16:33:05.040370
