,event,timestamp
0,0,2019-02-07 10:11:29.685964
1,1,2019-02-07 10:11:34.115710
2,1,2019-02-07 10:11:34.649025
3,1,2019-02-07 10:11:36.837017
4,2,2019-02-07 10:11:42.350597
