,event,timestamp
0,0,2019-02-07 18:25:35.023370
1,1,2019-02-07 18:25:37.435357
2,1,2019-02-07 18:25:44.797720
3,1,2019-02-07 18:25:45.298600
4,1,2019-02-07 18:25:46.794938
5,2,2019-02-07 18:25:48.296842
