,event,timestamp
0,0,2019-03-23 14:39:00.627184
1,1,2019-03-23 14:39:02.798668
2,1,2019-03-23 14:39:03.626322
3,1,2019-03-23 14:39:03.927117
4,1,2019-03-23 14:39:04.639098
5,1,2019-03-23 14:39:05.598924
6,1,2019-03-23 14:39:06.852546
7,1,2019-03-23 14:39:07.153277
8,1,2019-03-23 14:39:07.454826
9,1,2019-03-23 14:39:07.767068
10,1,2019-03-23 14:39:08.714104
11,1,2019-03-23 14:39:09.533913
12,1,2019-03-23 14:39:10.702657
13,1,2019-03-23 14:39:11.329551
14,1,2019-03-23 14:39:11.967911
15,1,2019-03-23 14:39:12.268639
16,1,2019-03-23 14:39:12.574075
17,1,2019-03-23 14:39:13.813322
18,1,2019-03-23 14:39:14.472214
19,1,2019-03-23 14:39:14.772936
20,1,2019-03-23 14:39:15.073643
21,1,2019-03-23 14:39:15.374401
22,1,2019-03-23 14:39:16.962015
23,1,2019-03-23 14:39:19.420732
24,1,2019-03-23 14:39:21.251115
25,1,2019-03-23 14:39:21.651110
26,1,2019-03-23 14:39:21.951918
27,1,2019-03-23 14:39:22.252725
28,1,2019-03-23 14:39:22.553467
29,1,2019-03-23 14:39:22.924268
30,1,2019-03-23 14:39:23.225296
31,1,2019-03-23 14:39:24.477570
32,1,2019-03-23 14:39:25.337475
33,1,2019-03-23 14:39:25.638253
34,1,2019-03-23 14:39:26.508729
35,1,2019-03-23 14:39:27.067197
36,1,2019-03-23 14:39:27.367971
37,1,2019-03-23 14:39:28.467523
38,1,2019-03-23 14:39:29.560034
39,1,2019-03-23 14:39:29.860834
40,1,2019-03-23 14:39:30.161661
41,1,2019-03-23 14:39:30.462563
42,1,2019-03-23 14:39:33.167655
43,1,2019-03-23 14:39:33.468350
44,1,2019-03-23 14:39:33.769124
45,1,2019-03-23 14:39:34.570557
46,1,2019-03-23 14:39:34.871363
47,1,2019-03-23 14:39:35.172170
48,1,2019-03-23 14:39:35.472866
49,1,2019-03-23 14:39:35.773735
50,1,2019-03-23 14:39:36.074754
51,1,2019-03-23 14:39:36.512064
52,1,2019-03-23 14:39:37.486566
53,1,2019-03-23 14:39:37.787481
54,1,2019-03-23 14:39:38.304049
55,1,2019-03-23 14:39:38.604819
56,1,2019-03-23 14:39:38.905608
57,1,2019-03-23 14:39:39.207832
58,1,2019-03-23 14:39:39.766983
59,1,2019-03-23 14:39:42.668928
60,1,2019-03-23 14:39:43.280366
61,1,2019-03-23 14:39:43.724940
62,1,2019-03-23 14:39:51.733960
63,1,2019-03-23 14:39:53.763035
64,1,2019-03-23 14:39:54.294066
65,1,2019-03-23 14:39:54.813484
66,1,2019-03-23 14:39:57.448932
67,1,2019-03-23 14:39:57.760156
68,1,2019-03-23 14:40:01.245421
69,1,2019-03-23 14:40:01.688471
70,1,2019-03-23 14:40:02.043912
71,1,2019-03-23 14:40:04.473910
72,1,2019-03-23 14:40:05.001179
73,1,2019-03-23 14:40:05.813434
74,1,2019-03-23 14:40:06.892894
75,1,2019-03-23 14:40:08.759974
76,1,2019-03-23 14:40:09.081877
77,1,2019-03-23 14:40:10.858604
78,1,2019-03-23 14:40:18.059648
79,1,2019-03-23 14:40:18.379031
80,1,2019-03-23 14:40:18.745948
81,1,2019-03-23 14:40:19.513929
82,1,2019-03-23 14:40:19.814740
83,1,2019-03-23 14:40:20.115543
84,1,2019-03-23 14:40:20.416375
85,1,2019-03-23 14:40:20.718551
86,1,2019-03-23 14:40:21.019506
87,1,2019-03-23 14:40:21.320463
88,1,2019-03-23 14:40:21.621413
89,1,2019-03-23 14:40:21.922364
90,1,2019-03-23 14:40:22.405058
91,1,2019-03-23 14:40:25.832437
92,1,2019-03-23 14:40:26.204599
93,1,2019-03-23 14:40:26.612049
94,1,2019-03-23 14:40:29.283391
95,1,2019-03-23 14:40:29.702930
96,1,2019-03-23 14:40:31.309531
97,1,2019-03-23 14:40:31.967252
98,1,2019-03-23 14:40:32.752020
99,1,2019-03-23 14:40:33.180673
100,1,2019-03-23 14:40:33.481464
101,1,2019-03-23 14:40:33.782238
102,1,2019-03-23 14:40:34.083078
103,1,2019-03-23 14:40:36.057923
104,1,2019-03-23 14:40:37.030843
105,1,2019-03-23 14:40:37.331711
106,1,2019-03-23 14:40:37.632472
107,1,2019-03-23 14:40:38.002615
108,1,2019-03-23 14:40:38.303507
109,1,2019-03-23 14:40:38.664957
110,1,2019-03-23 14:40:39.270668
111,1,2019-03-23 14:40:40.001019
112,1,2019-03-23 14:40:40.303556
113,1,2019-03-23 14:40:42.351448
114,1,2019-03-23 14:40:43.651267
115,1,2019-03-23 14:40:43.953186
116,1,2019-03-23 14:40:44.270724
117,1,2019-03-23 14:40:44.731674
118,1,2019-03-23 14:40:46.984349
119,1,2019-03-23 14:40:47.288031
120,1,2019-03-23 14:40:47.588757
121,1,2019-03-23 14:40:47.889553
122,1,2019-03-23 14:40:48.205858
123,1,2019-03-23 14:40:48.506885
124,1,2019-03-23 14:40:49.562962
125,1,2019-03-23 14:40:49.863743
126,1,2019-03-23 14:40:50.164551
127,1,2019-03-23 14:40:51.413688
128,1,2019-03-23 14:40:51.935059
129,1,2019-03-23 14:40:52.282162
130,1,2019-03-23 14:40:57.881018
131,1,2019-03-23 14:40:58.453819
132,1,2019-03-23 14:40:58.754595
133,1,2019-03-23 14:40:59.077790
134,1,2019-03-23 14:40:59.677796
135,1,2019-03-23 14:40:59.979866
136,1,2019-03-23 14:41:00.285900
137,1,2019-03-23 14:41:00.586729
138,1,2019-03-23 14:41:00.887530
139,1,2019-03-23 14:41:01.207352
140,1,2019-03-23 14:41:01.508309
141,1,2019-03-23 14:41:01.809006
142,1,2019-03-23 14:41:02.109881
143,1,2019-03-23 14:41:06.786603
144,1,2019-03-23 14:41:07.395112
145,1,2019-03-23 14:41:07.697858
146,1,2019-03-23 14:41:07.998868
147,1,2019-03-23 14:41:11.111544
148,1,2019-03-23 14:41:11.627973
149,1,2019-03-23 14:41:11.928705
