,event,timestamp
0,0,2019-03-23 15:59:40.737006
1,1,2019-03-23 16:00:00.728687
2,1,2019-03-23 16:00:02.882396
3,1,2019-03-23 16:00:12.671435
4,1,2019-03-23 16:00:13.238882
5,1,2019-03-23 16:00:21.707652
6,1,2019-03-23 16:00:27.483846
7,1,2019-03-23 16:00:27.784771
8,1,2019-03-23 16:00:34.395568
9,1,2019-03-23 16:00:34.704944
10,1,2019-03-23 16:00:36.036949
11,1,2019-03-23 16:00:42.272823
12,1,2019-03-23 16:00:50.764218
13,1,2019-03-23 16:00:51.551030
14,1,2019-03-23 16:00:51.852422
15,1,2019-03-23 16:01:00.592690
16,1,2019-03-23 16:01:02.517799
17,1,2019-03-23 16:01:02.818618
18,1,2019-03-23 16:01:03.119334
19,1,2019-03-23 16:01:07.867657
20,1,2019-03-23 16:01:14.650949
21,1,2019-03-23 16:01:14.951767
22,1,2019-03-23 16:01:15.252551
23,1,2019-03-23 16:01:15.553288
24,1,2019-03-23 16:01:15.854067
25,1,2019-03-23 16:01:16.398117
26,1,2019-03-23 16:01:20.934585
27,1,2019-03-23 16:01:28.344801
28,1,2019-03-23 16:01:30.420303
29,1,2019-03-23 16:01:31.997301
30,1,2019-03-23 16:01:36.782018
31,1,2019-03-23 16:01:39.918131
32,1,2019-03-23 16:01:40.280233
33,1,2019-03-23 16:01:42.009145
34,1,2019-03-23 16:01:44.948008
35,1,2019-03-23 16:01:48.953949
36,1,2019-03-23 16:01:49.254796
37,1,2019-03-23 16:01:49.612629
38,1,2019-03-23 16:01:51.043254
39,1,2019-03-23 16:01:51.344021
40,1,2019-03-23 16:01:52.206246
41,1,2019-03-23 16:01:52.559657
42,1,2019-03-23 16:01:52.860482
43,1,2019-03-23 16:01:53.161162
44,1,2019-03-23 16:01:53.461925
45,1,2019-03-23 16:01:53.762868
46,1,2019-03-23 16:01:54.068559
47,1,2019-03-23 16:01:54.369558
48,1,2019-03-23 16:01:54.670557
49,1,2019-03-23 16:01:54.971445
50,1,2019-03-23 16:01:55.353000
51,1,2019-03-23 16:01:55.714043
52,1,2019-03-23 16:01:58.383198
53,1,2019-03-23 16:02:00.291399
54,1,2019-03-23 16:02:03.834882
55,1,2019-03-23 16:02:08.070415
56,1,2019-03-23 16:02:08.771984
57,1,2019-03-23 16:02:09.460996
58,1,2019-03-23 16:02:11.093666
59,1,2019-03-23 16:02:13.758752
60,1,2019-03-23 16:02:15.396971
61,1,2019-03-23 16:02:15.697775
62,1,2019-03-23 16:02:16.908517
63,1,2019-03-23 16:02:18.999952
64,1,2019-03-23 16:02:19.747363
65,1,2019-03-23 16:02:20.357926
66,1,2019-03-23 16:02:22.789237
67,1,2019-03-23 16:02:25.104394
68,1,2019-03-23 16:02:25.574313
69,1,2019-03-23 16:02:25.909548
70,1,2019-03-23 16:02:27.755620
71,1,2019-03-23 16:02:30.123582
72,1,2019-03-23 16:02:34.609990
73,1,2019-03-23 16:02:34.910754
74,1,2019-03-23 16:02:35.211535
75,1,2019-03-23 16:02:35.512349
76,1,2019-03-23 16:02:37.337739
77,1,2019-03-23 16:02:39.823036
78,1,2019-03-23 16:02:43.430184
79,1,2019-03-23 16:02:43.730935
80,1,2019-03-23 16:02:44.767966
81,2,2019-03-23 16:02:46.238687
